mondo_id,mondo_label,mesh_id
MONDO_0010057,"spinal muscular atrophy, Ryukyuan type",C536881
MONDO_0010060,mitochondrial DNA depletion syndrome 7 (hepatocerebral type),C535523
MONDO_0010062,spinocerebellar ataxia-dysmorphism syndrome,C564802
MONDO_0010063,corneal-cerebellar syndrome,C535472
MONDO_0010064,spastic ataxia-corneal dystrophy syndrome,C536989
MONDO_0010066,familial isolated congenital asplenia,C563028
MONDO_0010067,splenoportal vascular anomalies,C562761
MONDO_0010068,"spondyloepimetaphyseal dysplasia, sponastrime type",C535786
MONDO_0010069,spondylocostal dysostosis-anal and genitourinary malformations syndrome,C564799
MONDO_0010070,"brachyolmia type 1, Hobaek type",C537099
MONDO_0010072,"spondyloepiphyseal dysplasia tarda, autosomal recessive",C564797
MONDO_0010073,"spondyloepiphyseal dysplasia tarda, Kohn type",C564796
MONDO_0010074,"brachyolmia type 1, toledo type",C535787
MONDO_0010076,"spondyloepimetaphyseal dysplasia, Irapa type",C562958
MONDO_0010077,spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,C564794
MONDO_0010078,spondyloperipheral dysplasia,C535799
MONDO_0010079,Canavan disease,D017825
MONDO_0010081,"subaortic stenosis, membranous",C564793
MONDO_0010082,subaortic stenosis-short stature syndrome,C537749
MONDO_0010083,succinic semialdehyde dehydrogenase deficiency,C535803
MONDO_0010084,"sucrosuria, hiatus hernia and intellectual disability",C564792
MONDO_0010086,obsolete sudden infant death syndrome,D013398
MONDO_0010088,mucosulfatidosis,D052517
MONDO_0010089,isolated sulfite oxidase deficiency,C538141
MONDO_0010090,Summitt syndrome,C538142
MONDO_0010091,Cold-induced sweating syndrome 1,C536214
MONDO_0010092,Filippi syndrome,C538152
MONDO_0010093,syndesmodysplasic dwarfism,C537869
MONDO_0010094,spondylocarpotarsal synostosis syndrome,C535780
MONDO_0010095,ataxia-tapetoretinal degeneration syndrome,C564788
MONDO_0010096,tardive dyskinesia,D000071057
MONDO_0010097,Tatsumi factor deficiency,C564787
MONDO_0010098,taurodontism,C536946
MONDO_0010099,Tay-Sachs disease AB variant,D049290
MONDO_0010100,Tay-Sachs disease,D013661
MONDO_0010101,Teebi-Shaltout syndrome,C536950
MONDO_0010102,taurodontia-absent teeth-sparse hair syndrome,C536945
MONDO_0010103,"teeth, fused",D005671
MONDO_0010105,"teratoma, pineal",C537401
MONDO_0010108,testicular germ cell tumor,C563236
MONDO_0010109,tetraamelia with ectodermal dysplasia and lacrimal duct abnormalities,C536496
MONDO_0010110,tetraamelia-multiple malformations syndrome,C536500
MONDO_0010111,odontotrichomelic syndrome,C535637
MONDO_0010112,"thalamic degeneration, symmetric infantile",C536504
MONDO_0010114,"thanatophoric dysplasia, Glasgow variant",C536506
MONDO_0010115,thoracic dysplasia-hydrocephalus syndrome,C564774
MONDO_0010116,thoracomelic dysplasia,C564773
MONDO_0010120,thrombocytopenia 3,C567487
MONDO_0010121,thrombocytopenia-absent radius syndrome,C536940
MONDO_0010123,obsolete absent thumb-short stature-immunodeficiency syndrome,C564770
MONDO_0010125,upper limb defect-eye and ear abnormalities syndrome,C564769
MONDO_0010126,thymic aplasia with fetal death,C564768
MONDO_0010127,"thymoma, familial",C564767
MONDO_0010128,thyrocerebrorenal syndrome,C536908
MONDO_0010129,thymic-renal-anal-lung dysplasia,C536907
MONDO_0010130,dihydropyrimidine dehydrogenase deficiency,D054067
MONDO_0010131,"thyroid hormone resistance, generalized, autosomal recessive",C567936
MONDO_0010132,familial thyroid dyshormonogenesis,C564766
MONDO_0010133,thyroid dyshormonogenesis 2A,C563206
MONDO_0010134,Pendred syndrome,C536648
MONDO_0010135,thyroid dyshormonogenesis 3,C562769
MONDO_0010136,thyroid dyshormonogenesis 4,C562770
MONDO_0010137,thyroid dyshormonogenesis 5,C562771
MONDO_0010138,thyrotoxicosis,D013971
MONDO_0010141,tiglic acidemia,C536921
MONDO_0010144,tibial hemimelia,C535563
MONDO_0010145,"tibia, absence of, with congenital deafness",C564764
MONDO_0010148,Mounier-Kuhn syndrome,D014137
MONDO_0010150,head and neck squamous cell carcinoma,C535575
MONDO_0010151,"tricarboxylic acid cycle, defect of",C564762
MONDO_0010152,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,C536554
MONDO_0010153,trichoodontoonychial dysplasia,C564760
MONDO_0010154,trigonocephaly-bifid nose-acral anomalies syndrome,C564759
MONDO_0010156,Troyer syndrome,C536858
MONDO_0010157,Tryptophanuria with dwarfism,C562658
MONDO_0010159,mismatch repair cancer syndrome 1,C536928
MONDO_0010163,Tyrosinosis,C562659
MONDO_0010164,"phocomelia, Schinzel type",C535612
MONDO_0010165,ulna hypoplasia-intellectual disability syndrome,C564757
MONDO_0010166,ulnar agenesis and endocardial fibroelastosis,C564756
MONDO_0010167,urocanic aciduria,C536479
MONDO_0010169,Usher syndrome type 2A,C536490
MONDO_0010174,Valinemia,C536524
MONDO_0010175,van Bogaert-Hozay syndrome,C536526
MONDO_0010176,orofaciodigital syndrome type 6,C536531
MONDO_0010177,vascular hyalinosis,C564750
MONDO_0010179,isolated right ventricular hypoplasia,C535682
MONDO_0010180,autosomal recessive spondylocostal dysostosis,C535781
MONDO_0010182,"hypercarotenemia and vitamin A deficiency, autosomal recessive",C567486
MONDO_0010183,methylmalonic aciduria and homocystinuria type cblF,C564747
MONDO_0010185,methylmalonic aciduria and homocystinuria type cblD,C564743
MONDO_0010186,"vitamin D-dependent rickets, type 2A",C562794
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",C564741
MONDO_0010188,familial isolated deficiency of vitamin E,C535393
MONDO_0010189,"vitiligo, progressive, with intellectual disability and urethral duplication",C564739
MONDO_0010190,pontocerebellar hypoplasia type 2A,C564738
MONDO_0010191,von Willebrand disease 3,D056729
MONDO_0010193,Weaver syndrome,C536687
MONDO_0010196,Werner syndrome,D014898
MONDO_0010197,"whistling face syndrome, recessive form",C536699
MONDO_0010198,Wernicke-Korsakoff syndrome,C538669
MONDO_0010199,white forelock with malformations,C536700
MONDO_0010200,Wilson disease,D006527
MONDO_0010201,Winchester syndrome,C536709
MONDO_0010203,"intellectual disability, Wolff type",C537448
MONDO_0010206,hypotrichosis 8,C566950
MONDO_0010207,wooly hair-hypotrichosis-everted lower lip-outstanding ears syndrome,C536746
MONDO_0010208,wrinkly skin syndrome,C536750
MONDO_0010209,xanthinuria type I,C562584
MONDO_0010211,xeroderma pigmentosum group C,C567886
MONDO_0010212,xeroderma pigmentosum group D,C562591
MONDO_0010213,xeroderma pigmentosum group E,C564732
MONDO_0010214,xeroderma pigmentosum variant type,C536766
MONDO_0010215,xeroderma pigmentosum group F,C562592
MONDO_0010216,xeroderma pigmentosum group G,C562593
MONDO_0010217,de Sanctis-Cacchione syndrome,C535992
MONDO_0010219,xylosidase deficiency,C564730
MONDO_0010220,Young syndrome,C536718
MONDO_0010221,CHIME syndrome,C536729
MONDO_0010223,"ichthyosis, X-linked, without steroid sulfatase deficiency",C564729
MONDO_0010224,corpus callosum agenesis-abnormal genitalia syndrome,C563110
MONDO_0010226,"46,XY sex reversal 2",C535601
MONDO_0010227,retinitis pigmentosa 3,C564520
MONDO_0010228,"hearing loss, X-linked 3",C564727
MONDO_0010229,"alopecia, congenital",C535981
MONDO_0010230,"intellectual disability, X-linked 23",C563144
MONDO_0010231,"intellectual disability, X-linked 20",C563142
MONDO_0010232,"intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked",C535532
MONDO_0010236,"intellectual disability, X-linked 14",C537454
MONDO_0010237,X-linked intellectual disability-plagiocephaly syndrome,C537512
MONDO_0010238,"hearing loss, X-linked 4",C564723
MONDO_0010242,"fetal akinesia syndrome, X-linked",C537921
MONDO_0010243,X-linked immunoneurologic disorder,C536743
MONDO_0010245,X-linked cone-rod dystrophy 2,C564717
MONDO_0010246,"developmental and epileptic encephalopathy, 9",C564715
MONDO_0010248,X-linked spondyloepimetaphyseal dysplasia,C564714
MONDO_0010251,"intellectual disability, X-linked 50",C564713
MONDO_0010258,MEHMO syndrome,C537451
MONDO_0010260,"arthrogryposis, congenital, lower limb, X-linked",C564574
MONDO_0010262,"hypotonia, congenital nystagmus, ataxia, and abnormal auditory brainstem responses",C537159
MONDO_0010263,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome,C564570
MONDO_0010265,Simpson-Golabi-Behmel syndrome type 2,C564567
MONDO_0010266,"intellectual disability, X-linked 58",C564566
MONDO_0010267,"episodic muscle weakness, X-linked",C564565
MONDO_0010268,X-linked lissencephaly with abnormal genitalia,C564563
MONDO_0010269,Coats disease,D058456
MONDO_0010270,syndromic X-linked intellectual disability 7,C537449
MONDO_0010271,X-linked myotubular myopathy-abnormal genitalia syndrome,C564561
MONDO_0010273,"lymphoma, Hodgkin, X-linked pseudoautosomal",C538326
MONDO_0010274,testicular germ cell tumor 1,C564559
MONDO_0010275,"spondyloepimetaphyseal dysplasia, Bieganski type",C536671
MONDO_0010275,"spondyloepimetaphyseal dysplasia, Bieganski type",C567065
MONDO_0010276,"radioulnar synostosis, radial ray abnormalities, and severe malformations in the male",C564557
MONDO_0010277,syndromic X-linked intellectual disability Shashi type,C537135
MONDO_0010278,Christianson syndrome,C567484
MONDO_0010279,terminal osseous dysplasia-pigmentary defects syndrome,C564554
MONDO_0010280,"ptosis, hereditary congenital 2",C564553
MONDO_0010281,Danon disease,D052120
MONDO_0010283,syndromic X-linked intellectual disability Lubs type,C537723
MONDO_0010284,Armfield syndrome,C564551
MONDO_0010285,syndromic X-linked intellectual disability Abidi type,C535556
MONDO_0010286,syndromic X-linked intellectual disability Siderius type,C537333
MONDO_0010287,hereditary spastic paraplegia 16,C536643
MONDO_0010288,adrenomyodystrophy,C538051
MONDO_0010289,"intellectual disability, X-linked 72",C564547
MONDO_0010290,"goiter, multinodular 2",C564546
MONDO_0010292,Uruguay Faciocardiomusculoskeletal syndrome,C564544
MONDO_0010293,ectodermal dysplasia and immune deficiency,C536181
MONDO_0010294,X-linked severe congenital neutropenia,C564539
MONDO_0010295,anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome,C564538
MONDO_0010296,immunodeficiency 61,C538057
MONDO_0010298,Lesch-Nyhan syndrome,D007926
MONDO_0010299,hypoxanthine guanine phosphoribosyltransferase partial deficiency,C562583
MONDO_0010300,"intellectual disability, X-linked 53",C564533
MONDO_0010305,creatine transporter deficiency,C535598
MONDO_0010307,"intellectual disability, X-linked 73",C564528
MONDO_0010309,"intellectual disability, X-linked 42",C564524
MONDO_0010310,osteopathia striata with cranial sclerosis,C536053
MONDO_0010311,Becker muscular dystrophy,C570377
MONDO_0010312,"radial ray deficiency, X-linked",C564523
MONDO_0010313,"intellectual disability, X-linked 63",C564522
MONDO_0010317,"intellectual disability, X-linked, with or without seizures, ARX-related",C563150
MONDO_0010317,"intellectual disability, X-linked, with or without seizures, ARX-related",C564502
MONDO_0010319,syndromic X-linked intellectual disability Hedera type,C564516
MONDO_0010322,"intellectual disability, X-linked 2",C563135
MONDO_0010323,Atkin-Flaitz syndrome,C538195
MONDO_0010324,"intellectual disability, X-linked 81",C564515
MONDO_0010325,"X-linked intellectual disability, Stocco dos Santos type",C537495
MONDO_0010326,"intellectual disability, X-linked 46",C564513
MONDO_0010327,HSD10 mitochondrial disease,C536080
MONDO_0010327,HSD10 mitochondrial disease,C564560
MONDO_0010328,alpha-thalassemia-myelodysplastic syndrome,C563023
MONDO_0010329,"intellectual disability, X-linked 77",C564511
MONDO_0010330,obsolete primary ciliary dyskinesia-retinitis pigmentosa syndrome,C567595
MONDO_0010332,X-linked intellectual disability-cubitus valgus-dysmorphism syndrome,C564510
MONDO_0010333,corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome,C564509
MONDO_0010334,severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome,C564508
MONDO_0010335,X-linked cone-rod dystrophy 3,C564507
MONDO_0010336,orofaciodigital syndrome VIII,C557820
MONDO_0010337,X-linked intellectual disability-cerebellar hypoplasia syndrome,C537456
MONDO_0010338,X-linked distal spinal muscular atrophy type 3,C564506
MONDO_0010339,"epilepsy, X-linked 1, with variable learning disabilities and behavior disorders",C564505
MONDO_0010341,"autism, susceptibility to, X-linked 2",D038901
MONDO_0010344,"intellectual disability, X-linked 45",C564503
MONDO_0010347,"intellectual disability, X-linked 84",C564501
MONDO_0010349,ovarian dysgenesis 2,C564499
MONDO_0010350,premature ovarian failure 2A,C564498
MONDO_0010351,Fanconi anemia complementation group B,C564497
MONDO_0010352,"intellectual disability, X-linked 82",C564496
MONDO_0010353,"deafness-intellectual disability, Martin-Probst type syndrome",C564495
MONDO_0010354,Allan-Herndon-Dudley syndrome,C537047
MONDO_0010355,syndromic X-linked intellectual disability Claes-Jensen type,C564494
MONDO_0010356,nephrogenic syndrome of inappropriate antidiuresis,C564491
MONDO_0010359,Dent disease type 2,C564487
MONDO_0010360,Parkinson disease 12,C564486
MONDO_0010362,glycogen storage disease IXd,C564485
MONDO_0010363,"intellectual disability, X-linked 91",C564482
MONDO_0010365,"myopathy, congenital, with fiber-type disproportion, X-linked",C567594
MONDO_0010366,FG syndrome 5,C564480
MONDO_0010367,SHOX-related short stature,C564479
MONDO_0010371,Aland island eye disease,C562664
MONDO_0010373,premature ovarian failure 2B,C564476
MONDO_0010374,retinitis pigmentosa 34,C564475
MONDO_0010375,"developmental and epileptic encephalopathy, 8",C564474
MONDO_0010377,"myopia 13, X-linked",C564473
MONDO_0010378,X-linked hereditary sensory and autonomic neuropathy with hearing loss,C564472
MONDO_0010379,Brunner syndrome,C563156
MONDO_0010380,"cataract, ataxia, short stature, and intellectual disability",C535345
MONDO_0010381,Tn polyagglutination syndrome,C562719
MONDO_0010382,fragile X-associated tremor/ataxia syndrome,C564105
MONDO_0010383,fragile X syndrome,D005600
MONDO_0010384,"hypospadias 1, X-linked",C567482
MONDO_0010385,X-linked lymphoproliferative disease due to XIAP deficiency,C564469
MONDO_0010386,immunodeficiency 33,C536289
MONDO_0010386,immunodeficiency 33,C567070
MONDO_0010388,"rolandic epilepsy, intellectual disability, and speech dyspraxia, X-linked",C564467
MONDO_0010389,X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency,C567068
MONDO_0010391,"angioma serpiginosum, X-linked",C536366
MONDO_0010392,glycogen storage disease due to phosphoglycerate kinase 1 deficiency,C567067
MONDO_0010393,"intellectual disability, X-linked 93",C567066
MONDO_0010395,phosphoribosylpyrophosphate synthetase superactivity,C567064
MONDO_0010396,"developmental and epileptic encephalopathy, 2",C564064
MONDO_0010397,severe neonatal-onset encephalopathy with microcephaly,C566878
MONDO_0010398,syndromic X-linked intellectual disability 14,C567063
MONDO_0010402,syndromic X-linked intellectual disability 94,C567479
MONDO_0010403,albinism-hearing loss syndrome,C537042
MONDO_0010404,X-linked non progressive cerebellar ataxia,C567478
MONDO_0010405,"prostate cancer, hereditary, X-linked 2",C567477
MONDO_0010407,"intellectual disability, X-linked syndromic, Turner type",C563154
MONDO_0010407,"intellectual disability, X-linked syndromic, Turner type",C567476
MONDO_0010408,syndactyly-telecanthus-anogenital and renal malformations syndrome,C567475
MONDO_0010409,syndromic X-linked intellectual disability Shrimpton type,C567474
MONDO_0010410,"alopecia, androgenetic, 2",C567473
MONDO_0010411,"pyloric stenosis, infantile hypertrophic, 4",C567472
MONDO_0010412,X-linked intellectual disability-craniofacioskeletal syndrome,C567471
MONDO_0010413,"intellectual disability, X-linked 95",C567470
MONDO_0010414,"myopathy, reducing body, X-linked, early-onset, severe",C567469
MONDO_0010415,"myopathy, reducing body, X-linked, childhood-onset",C567468
MONDO_0010416,"deafness, cataract, retinitis pigmentosa, and sperm abnormalities",C567467
MONDO_0010417,syndromic X-linked intellectual disability Najm type,C567466
MONDO_0010418,hereditary spastic paraplegia 34,C567465
MONDO_0010420,X-linked erythropoietic protoporphyria,C567464
MONDO_0010421,Bruton-type agammaglobulinemia,C537409
MONDO_0010422,Alzheimer disease 16,C567463
MONDO_0010423,"hypospadias 2, X-linked",C567462
MONDO_0010424,"surfactant metabolism dysfunction, pulmonary, 4",C567461
MONDO_0010425,Lisch epithelial corneal dystrophy,C567588
MONDO_0010426,X-linked endothelial corneal dystrophy,C567587
MONDO_0010428,chromosome Xp11.23-p11.22 duplication syndrome,C567585
MONDO_0010430,"intellectual disability, X-linked 97",C567583
MONDO_0010431,Joubert syndrome 10,C567582
MONDO_0010432,"thrombophilia, X-linked, due to factor 9 defect",C567581
MONDO_0010434,synovial sarcoma,D013584
MONDO_0010436,chromosome Xq28 duplication syndrome,C567580
MONDO_0010439,"cardiomyopathy, fatal fetal, due to myocardial calcification",C543241
MONDO_0010446,X-linked cone dysfunction syndrome with myopia,C564092
MONDO_0010447,"intellectual disability, X-linked 19",C563141
MONDO_0010450,"intellectual disability, X-linked 89",C564036
MONDO_0010453,"intellectual disability, X-linked 92",C564483
MONDO_0010457,Ogden syndrome,C536107
MONDO_0010468,"aneurysm, intracranial berry, 5",C563670
MONDO_0010480,"anemia, nonspherocytic hemolytic, due to G6PD deficiency",C567533
